200599,2022Q1,1,7,4,1,0,6,26,22,13,17,11,16,0,7,2,2,5,35,46,33,44,24,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,54,0,0,0,0,0,0,0,0,0,1,4,1,1,0,6,23,17,12,10,9,11,0,5,2,1,4,29,37,26,41,21,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200531,2022Q1,2,19,47,52,32,15,71,175,212,199,176,302,1,30,56,61,61,259,551,582,539,400,242,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,764,0,0,0,2,0,3,0,0,0,2,14,41,45,23,13,67,158,205,189,168,290,1,20,51,54,50,236,520,546,519,385,235,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,713,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
200580,2022Q1,1,8,3,2,2,6,18,16,12,22,12,25,1,12,3,3,4,51,58,50,36,25,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,63,0,0,0,0,0,0,0,0,0,0,6,1,2,1,4,15,14,8,12,8,23,0,10,1,2,4,37,46,42,30,19,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200524,2022Q1,0,6,1,4,0,9,21,48,47,27,37,48,1,6,11,3,15,62,118,86,67,54,39,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,105,0,0,0,0,0,0,0,0,0,0,5,1,4,0,9,21,47,46,27,37,48,1,6,11,3,15,60,117,86,67,52,39,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200592,2022Q1,0,3,6,4,1,4,12,15,19,18,14,12,0,3,5,2,4,38,33,40,32,30,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,47,0,0,0,0,0,0,0,0,0,0,2,5,3,1,3,11,14,15,16,11,12,0,3,2,2,3,34,27,35,28,27,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200600,2022Q1,0,9,9,6,2,6,15,28,25,32,13,21,0,4,7,5,9,57,74,87,64,47,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,123,0,0,0,0,0,11,0,0,0,0,6,8,3,2,5,14,27,24,25,9,17,0,2,6,3,7,45,68,72,55,42,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,98,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
200549,2022Q1,0,3,3,5,2,8,26,29,24,33,19,27,0,4,6,5,11,47,57,58,62,40,27,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,53,0,0,0,0,0,1,0,0,0,0,3,3,5,2,8,26,29,24,33,18,25,0,4,6,5,10,43,53,56,61,36,27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200521,2022Q1,0,1,6,4,2,4,11,21,17,11,13,23,0,2,4,3,3,39,62,42,43,30,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,89,0,0,0,0,0,0,0,0,0,0,1,5,2,1,3,11,19,14,9,11,23,0,2,1,3,3,34,54,41,43,28,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200481,2022Q1,1,13,26,24,23,32,41,126,200,225,130,230,0,9,18,23,25,141,348,482,500,382,169,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,470,0,0,0,0,0,2,0,0,0,0,6,20,19,17,26,35,116,185,216,126,223,0,6,16,20,21,125,311,444,475,359,163,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200494,2022Q1,1,38,56,56,65,81,184,417,589,504,318,501,3,38,78,90,100,499,1069,1118,1053,687,368,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,1131,0,0,0,29,0,282,0,0,0,1,37,51,49,59,76,168,387,552,476,303,483,3,35,74,80,93,460,993,1059,982,657,354,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,1062,0,0,0,25,0,278,0,0,0,0,0,0,0,0,0,0,0
201851,2022Q1,0,18,55,50,41,92,128,257,348,306,253,385,0,16,56,55,68,383,653,733,725,490,319,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,832,0,0,0,71,0,95,0,0,0,0,12,45,41,37,83,118,238,319,292,241,377,0,10,49,49,62,351,607,698,691,477,306,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,778,0,0,0,69,0,88,0,0,0,0,0,0,0,0,0,0,0
200457,2022Q1,0,9,36,38,19,34,87,195,259,216,120,218,0,27,41,46,52,234,461,511,481,306,168,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,691,0,0,0,0,0,74,0,0,0,0,3,28,27,14,27,74,162,225,189,113,201,0,17,30,42,39,196,400,469,436,288,155,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,625,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
99999,2022Q1,0,0,0,0,0,4,27,34,27,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,4,25,32,27,19,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
200614,2022Q1,0,25,51,71,52,81,213,374,563,447,417,769,0,32,60,89,72,311,796,924,977,771,569,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,952,0,9,0,85,0,152,0,45,0,0,12,40,62,42,78,188,330,525,426,391,742,0,17,50,68,57,272,731,852,923,727,549,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,877,0,9,0,75,0,139,0,40,0,0,0,0,0,0,0,0,0
200564,2022Q1,0,3,3,1,1,2,9,17,11,16,18,17,0,1,4,1,7,29,43,43,28,22,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,56,0,0,0,0,0,0,0,0,0,0,3,3,1,1,2,7,16,10,16,17,16,0,1,3,1,6,26,36,38,26,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201858,2022Q1,0,5,2,1,2,1,4,8,9,7,2,4,0,3,7,1,5,30,32,39,28,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,61,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,4,8,7,6,2,4,0,0,6,1,3,23,24,32,22,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200669,2022Q1,0,2,6,4,2,2,11,10,16,10,11,25,0,5,4,3,5,30,40,35,26,14,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,48,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,10,7,13,9,11,23,0,1,2,2,5,22,31,28,21,12,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200557,2022Q1,0,7,16,14,4,3,7,16,18,26,36,70,0,8,13,21,10,36,74,108,112,114,94,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,163,0,0,0,0,0,1,0,0,0,0,4,11,10,3,1,6,12,18,23,35,65,0,3,11,14,4,31,66,100,103,103,87,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321333,2022Q1,0,3,3,2,1,2,7,19,11,16,9,28,0,5,5,2,5,16,27,39,32,15,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,6,19,11,13,8,27,0,5,5,1,5,15,26,34,27,13,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200629,2022Q1,0,13,20,11,6,6,11,29,20,27,25,40,0,8,13,9,17,58,77,88,77,64,33,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,184,0,0,0,0,0,0,0,0,0,0,4,8,7,0,4,8,21,18,21,21,35,0,5,8,5,11,40,62,68,64,52,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200601,2022Q1,0,8,15,8,1,5,16,37,32,31,21,35,0,7,19,6,14,70,124,116,65,47,27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,165,0,0,0,0,0,6,0,0,0,0,4,12,6,0,5,16,34,27,28,19,34,0,2,17,4,10,62,111,111,60,47,23,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,150,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
200517,2022Q1,0,8,28,31,6,14,26,74,69,63,47,108,2,8,38,21,33,124,243,244,190,127,60,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,365,0,1,0,0,0,16,0,4,0,0,4,20,28,6,12,26,64,66,58,45,101,2,6,35,16,28,113,232,221,170,118,54,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,338,0,1,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0
200667,2022Q1,0,9,22,11,12,12,28,68,67,69,47,88,0,16,21,15,10,73,181,185,156,107,68,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,189,0,0,0,0,0,4,0,0,0,0,5,14,8,6,8,25,58,57,61,37,81,0,11,12,9,8,59,152,161,138,101,67,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,157,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
200456,2022Q1,0,5,3,1,0,10,16,35,30,31,17,21,0,5,10,4,15,118,184,170,109,50,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,369,0,0,0,0,0,20,0,0,0,0,4,2,1,0,9,14,32,28,29,17,18,0,2,10,3,13,104,172,159,104,49,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,344,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
200565,2022Q1,0,11,21,21,8,12,20,55,83,69,62,115,0,14,11,20,21,100,203,250,210,156,79,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,359,0,1,0,1,0,87,0,0,0,0,5,17,14,6,10,19,50,79,64,56,111,0,9,8,15,19,94,188,234,196,145,77,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,334,0,1,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0
398330,2022Q1,1,8,31,16,10,13,47,90,114,91,59,99,0,12,30,24,21,126,251,261,224,173,92,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,279,0,0,0,0,0,1,0,0,0,0,5,28,16,9,12,44,82,107,85,58,92,0,7,26,19,19,111,229,253,220,169,89,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200503,2022Q1,0,2,2,2,0,1,3,17,21,11,7,12,0,3,2,3,3,23,28,37,27,17,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,47,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,3,17,20,11,7,12,0,3,2,3,3,22,27,35,24,15,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200471,2022Q1,0,7,12,10,12,23,48,76,103,90,70,93,1,11,13,22,25,96,214,212,161,115,82,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,234,0,2,0,0,0,4,0,1,0,0,6,12,10,11,22,47,75,97,89,67,92,1,10,12,21,24,91,205,203,157,112,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,226,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
200963,2022Q1,0,13,43,41,41,20,9,4,8,23,17,44,1,12,57,50,45,26,21,11,15,20,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,34,34,30,18,7,4,8,20,15,41,0,6,42,41,38,25,20,10,14,18,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200577,2022Q1,0,20,26,25,16,25,54,95,113,95,83,157,1,15,31,18,44,155,256,280,220,209,124,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,340,0,0,0,0,0,1,0,10,0,0,5,17,18,9,23,50,83,99,83,74,142,0,6,13,11,29,119,208,241,187,176,110,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,278,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0
200936,2022Q1,0,20,35,22,19,11,37,119,123,124,108,188,2,19,53,33,40,155,293,361,317,272,168,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,521,0,1,0,0,0,12,0,0,0,0,10,26,17,14,8,34,108,113,115,98,181,1,11,44,27,34,139,265,326,291,256,158,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,467,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
200939,2022Q1,0,6,22,22,10,16,44,56,77,79,67,125,0,6,21,23,26,102,183,232,241,208,132,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,226,0,0,0,0,0,5,0,0,0,0,3,18,19,8,14,42,54,73,71,66,118,0,5,19,21,22,90,175,215,227,196,125,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,220,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
200938,2022Q1,0,13,51,44,36,44,88,257,279,237,199,337,0,20,61,49,54,214,578,719,613,413,273,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,840,0,0,0,0,0,62,0,3,0,0,7,43,38,28,41,82,242,263,227,192,323,0,14,56,41,48,194,550,687,588,404,265,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,799,0,0,0,0,0,58,0,3,0,0,0,0,0,0,0,0,0
200958,2022Q1,0,9,16,43,28,4,4,3,3,9,3,26,0,5,25,48,38,11,3,6,12,23,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,16,37,28,4,4,3,3,9,3,25,0,5,25,45,37,9,3,6,12,23,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200954,2022Q1,0,6,10,22,17,13,20,38,54,49,53,140,0,6,5,22,29,22,52,76,93,97,65,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,7,18,14,10,17,32,50,45,50,135,0,5,5,21,23,20,47,70,89,94,61,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200957,2022Q1,0,1,1,4,5,8,5,19,41,50,43,89,0,0,2,2,11,14,20,27,48,63,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,3,6,4,19,39,42,40,86,0,0,2,2,10,13,20,24,45,59,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200940,2022Q1,0,7,21,16,18,3,32,49,65,57,56,100,0,7,19,23,23,31,133,150,123,86,71,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,132,0,0,0,0,0,1,0,0,0,0,0,15,11,13,2,28,39,59,51,51,93,0,3,12,21,16,28,123,137,113,79,65,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200914,2022Q1,0,9,11,22,14,3,22,56,79,89,77,184,0,5,11,22,23,37,85,138,168,155,141,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,4,6,17,11,3,21,51,75,83,72,174,0,4,4,19,21,32,75,131,157,146,138,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
200648,2022Q1,0,10,12,14,7,10,28,42,35,24,27,53,0,8,22,9,14,100,160,126,95,82,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,198,0,0,0,0,0,0,0,0,0,0,1,2,7,3,8,22,36,26,18,26,49,0,3,15,6,9,65,126,100,84,70,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200941,2022Q1,1,40,34,18,14,21,55,96,113,92,89,136,2,39,39,26,35,223,428,352,210,218,91,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,422,0,0,0,1,0,12,0,0,0,0,12,14,11,10,15,45,79,87,74,73,115,1,19,19,17,19,156,327,285,171,186,75,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,344,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
201869,2022Q1,1,13,34,35,14,24,68,91,137,109,78,129,0,13,31,16,24,114,251,241,178,194,81,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,178,0,0,0,0,0,24,0,0,0,1,11,33,31,12,23,63,83,126,104,73,121,0,9,27,16,22,109,227,220,164,177,75,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,159,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
200942,2022Q1,0,14,31,28,10,13,35,79,99,97,81,104,0,17,34,34,22,198,262,341,246,219,108,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,316,0,0,0,0,0,104,0,0,0,0,3,14,20,6,8,21,60,73,76,66,81,0,8,19,24,15,162,222,296,211,187,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,274,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
200943,2022Q1,0,36,50,35,21,22,45,123,156,135,94,189,0,34,62,54,52,193,437,441,373,280,195,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,651,0,0,0,0,0,18,0,2,0,0,14,31,28,12,19,43,111,139,118,84,176,0,12,43,37,40,156,392,395,332,257,187,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,572,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0
201647,2022Q1,0,4,17,18,14,16,62,136,153,146,83,147,0,7,15,17,40,147,295,272,263,167,120,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,274,0,0,0,0,0,0,0,0,0,0,3,15,16,8,14,55,122,144,134,82,142,0,5,13,14,39,132,278,255,249,158,115,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200933,2022Q1,0,6,18,15,14,24,51,78,124,101,120,172,0,2,8,14,16,55,102,134,185,181,143,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,6,12,13,13,22,50,70,117,90,113,167,0,1,6,9,13,53,97,128,177,175,138,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
